fa_year,disease,general,exposure,mean_hourly,unit_original,mean_temp,mean_adjusted,lag,ee_original,ll_original,ul_original,Value,Reference,increase_original,country,continent,cohort,fu,n,male_pct,Outcome,Type.of.ES,Statistical.method,Population,RoB,Note,log.EE,log.SE,alog.EE,alog.SE
"Wang, Y.C. et al. (2021)",OHCA,y,PM2.5,29.6,μg/m3,NA,29.6,8,1.0001,0.9998,1.0004,49.1,18.3,30.8,Taiwan,Asia,Taiwan MOHW Ambulance Services Data,10 (2006-2015),117488,NA,EAC,RR,Quasi-Poisson DLNM,General,High,WebPlotDigitizer,1.00E-04,0.0001530459245,3.25E-05,4.97E-05
"Wang, Y.C. et al. (2021)",OHCA,y,PM2.5,29.6,μg/m3,NA,29.6,10,1.0002,0.9999,1.0006,49.1,18.3,30.8,Taiwan,Asia,Taiwan MOHW Ambulance Services Data,10 (2006-2015),117488,NA,EAC,RR,Quasi-Poisson DLNM,General,High,WebPlotDigitizer,0.0001999800027,0.0001785268042,6.49E-05,5.80E-05
"Wang, Y.C. et al. (2021)",OHCA,y,PM2.5,29.6,μg/m3,NA,29.6,12,1.0003,0.9999,1.0007,49.1,18.3,30.8,Taiwan,Asia,Taiwan MOHW Ambulance Services Data,10 (2006-2015),117488,NA,EAC,RR,Quasi-Poisson DLNM,General,High,WebPlotDigitizer,0.000299955009,0.0002040204374,9.74E-05,6.62E-05
"Wang, Y.C. et al. (2021)",OHCA,y,PM2.5,29.6,μg/m3,NA,29.6,14,1.0004,0.9999,1.0008,49.1,18.3,30.8,Taiwan,Asia,Taiwan MOHW Ambulance Services Data,10 (2006-2015),117488,NA,EAC,RR,Quasi-Poisson DLNM,General,High,WebPlotDigitizer,0.0003999200213,0.0002295115232,0.0001298441628,7.45E-05
"Wang, Y.C. et al. (2021)",OHCA,y,PM2.5,29.6,μg/m3,NA,29.6,18,1.0003,1,1.0007,49.1,18.3,30.8,Taiwan,Asia,Taiwan MOHW Ambulance Services Data,10 (2006-2015),117488,NA,EAC,RR,Quasi-Poisson DLNM,General,High,WebPlotDigitizer,0.000299955009,0.0001785089577,9.74E-05,5.80E-05
"Wang, Y.C. et al. (2021)",OHCA,y,PM2.5,29.6,μg/m3,NA,29.6,24,1.0002,1,1.0005,49.1,18.3,30.8,Taiwan,Asia,Taiwan MOHW Ambulance Services Data,10 (2006-2015),117488,NA,EAC,RR,Quasi-Poisson DLNM,General,High,WebPlotDigitizer,0.0001999800027,0.0001275191433,6.49E-05,4.14E-05
Wellenius et al. (2012),Acute ischemic stroke,y,BC,0.7,μg/m3,NA,0.7,0-24,1.1,1.02,1.19,NA,NA,0.5,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,,0.0953101798,0.03932415302,0.01906203596,0.007864830603
Wellenius et al. (2012),Acute ischemic stroke,y,CO,0.493,ppm,25,0.52,0-24,1.07,0.96,1.19,NA,NA,0.3,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,,0.06765864847,0.05478961777,0.02151017617,0.01741882756
Wellenius et al. (2012),Acute ischemic stroke,y,NO2,36.5,ppb,25,62.87,0-24,1.12,1.03,1.22,NA,NA,8.1,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,,0.1133286853,0.04318674911,0.08122634946,0.03095334571
Wellenius et al. (2012),Acute ischemic stroke,y,O3,47.3,ppb,25,85.02,0-24,0.97,0.87,1.09,NA,NA,15.2,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,,-0.03045920748,0.05751014377,-0.01114894336,0.02105036173
Wellenius et al. (2012),Acute ischemic stroke,y,PM2.5,10.2,μg/m3,NA,10.2,0-24,1.11,1.03,1.2,NA,NA,6.4,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,,0.1043600153,0.03897009045,0.1630625239,0.06089076632
Wellenius et al. (2012),Acute ischemic stroke,y,PM2.5,10.2,μg/m3,NA,10.2,0,1.03,0.96,1.1,NA,NA,6.4,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.02955880224,0.03472759549,0.0461856285,0.05426186795
Wellenius et al. (2012),Acute ischemic stroke,y,PM2.5,10.2,μg/m3,NA,10.2,2,1.04,0.97,1.12,NA,NA,6.4,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.03922071315,0.0366805849,0.0612823643,0.0573134139
Wellenius et al. (2012),Acute ischemic stroke,y,PM2.5,10.2,μg/m3,NA,10.2,4,1.05,0.98,1.13,NA,NA,6.4,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.04879016417,0.0363317194,0.07623463151,0.05676831156
Wellenius et al. (2012),Acute ischemic stroke,y,PM2.5,10.2,μg/m3,NA,10.2,6,1.08,1,1.15,NA,NA,6.4,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.07696104114,0.03565355673,0.1202516268,0.05570868239
Wellenius et al. (2012),Acute ischemic stroke,y,PM2.5,10.2,μg/m3,NA,10.2,8,1.1,1.02,1.18,NA,NA,6.4,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.0953101798,0.0371713804,0.1489221559,0.05808028188
Wellenius et al. (2012),Acute ischemic stroke,y,PM2.5,10.2,μg/m3,NA,10.2,10,1.09,1.02,1.17,NA,NA,6.4,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.08617769624,0.0350002861,0.1346526504,0.05468794703
Wellenius et al. (2012),Acute ischemic stroke,y,PM2.5,10.2,μg/m3,NA,10.2,12,1.12,1.04,1.2,NA,NA,6.4,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.1133286853,0.03650531726,0.1770760708,0.05703955821
Wellenius et al. (2012),Acute ischemic stroke,y,PM2.5,10.2,μg/m3,NA,10.2,14,1.11,1.04,1.2,NA,NA,6.4,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.1043600153,0.03650531726,0.1630625239,0.05703955821
Wellenius et al. (2012),Acute ischemic stroke,y,PM2.5,10.2,μg/m3,NA,10.2,16,1.1,1.03,1.18,NA,NA,6.4,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.0953101798,0.03468256026,0.1489221559,0.05419150041
Wellenius et al. (2012),Acute ischemic stroke,y,PM2.5,10.2,μg/m3,NA,10.2,18,1.1,1.03,1.18,NA,NA,6.4,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.0953101798,0.03468256026,0.1489221559,0.05419150041
Wellenius et al. (2012),Acute ischemic stroke,y,PM2.5,10.2,μg/m3,NA,10.2,20,1.09,1.01,1.16,NA,NA,6.4,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.08617769624,0.0353238965,0.1346526504,0.05519358828
Wellenius et al. (2012),Acute ischemic stroke,y,PM2.5,10.2,μg/m3,NA,10.2,22,1.07,1,1.15,NA,NA,6.4,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.06765864847,0.03565355673,0.1057166382,0.05570868239
Wellenius et al. (2012),Acute ischemic stroke,y,PM2.5,10.2,μg/m3,NA,10.2,24,1.09,1.02,1.16,NA,NA,6.4,USA,America,Beth Israel Deaconess Medical Center,10 (1999-2008),1705,0.454,EHA,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.08617769624,0.03281055557,0.1346526504,0.05126649307
Wichmann et al. (2013),OHCA,y,CO,0.296,ppm,9,0.35,0,0.9708,0.927,1.0178,NA,NA,0.138,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4245 o 4279,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.02963480513,0.02383804811,-0.01834236685,0.01475448282
Wichmann et al. (2013),OHCA,y,CO,0.296,ppm,9,0.35,1,0.9747,0.9294,1.0209,NA,NA,0.138,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4245 o 4279,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.02562554764,0.02395424835,-0.01586084988,0.01482640459
Wichmann et al. (2013),OHCA,y,CO,0.296,ppm,9,0.35,2,0.9904,0.945,1.0373,NA,NA,0.138,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4245 o 4279,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.009646377052,0.02377335075,-0.005970593896,0.0147144386
Wichmann et al. (2013),OHCA,y,CO,0.296,ppm,9,0.35,3,0.9747,0.9302,1.0201,NA,NA,0.138,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4245 o 4279,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.02562554764,0.0235347765,-0.01586084988,0.01456677385
Wichmann et al. (2013),OHCA,y,CO,0.296,ppm,9,0.35,4,1.0006,0.9568,1.0475,NA,NA,0.138,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4245 o 4279,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.000599820072,0.02310389505,0.0003712566947,0.01430008116
Wichmann et al. (2013),OHCA,y,CO,0.296,ppm,9,0.35,5,1.0146,0.9693,1.0616,NA,NA,0.138,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4245 o 4279,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.01449444615,0.02320365345,0.008971290594,0.0143618263
Wichmann et al. (2013),OHCA,y,CO,0.296,ppm,9,0.35,6,1.0045,0.9599,1.0498,NA,NA,0.138,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4245 o 4279,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.004489905273,0.02283822358,0.002779012356,0.01413564467
Wichmann et al. (2013),OHCA,y,CO,0.296,ppm,9,0.35,7,0.992,0.9482,1.0381,NA,NA,0.138,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4245 o 4279,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.008032171697,0.02310763973,-0.004971486709,0.01430239892
Wichmann et al. (2013),OHCA,y,NO2,11.44,ppb,9,22,0,1.0053,0.9558,1.0567,NA,NA,8.92,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4278 to 4314,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.005286004429,0.02560138707,0.003081025222,0.014922144
Wichmann et al. (2013),OHCA,y,NO2,11.44,ppb,9,22,1,0.9927,0.9433,1.0442,NA,NA,8.92,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4278 to 4314,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.007326775386,0.02592396819,-0.004270518511,0.01511016514
Wichmann et al. (2013),OHCA,y,NO2,11.44,ppb,9,22,2,1.0066,0.9565,1.0587,NA,NA,8.92,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4278 to 4314,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.00657831536,0.02589699757,0.003834267606,0.01509444492
Wichmann et al. (2013),OHCA,y,NO2,11.44,ppb,9,22,3,0.998,0.9486,1.0508,NA,NA,8.92,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4278 to 4314,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.002002002671,0.02610200111,-0.001166896624,0.01521393424
Wichmann et al. (2013),OHCA,y,NO2,11.44,ppb,9,22,4,1.0119,0.9611,1.0646,NA,NA,8.92,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4278 to 4314,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.01182975175,0.02609080584,0.006895144341,0.01520740891
Wichmann et al. (2013),OHCA,y,NO2,11.44,ppb,9,22,5,1.0211,0.9756,1.0679,NA,NA,8.92,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4278 to 4314,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.02088047758,0.02306038669,0.01217049265,0.01344108466
Wichmann et al. (2013),OHCA,y,NO2,11.44,ppb,9,22,6,1.0132,0.9684,1.06,NA,NA,8.92,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4278 to 4314,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.01311363915,0.02305585766,0.007643476941,0.01343844485
Wichmann et al. (2013),OHCA,y,NO2,11.44,ppb,9,22,7,1.0033,0.9591,1.0495,NA,NA,8.92,Denmark,Europe,Copenhagen MECU,11 (2000-2010),4278 to 4314,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.003294566949,0.02297800881,0.001920286675,0.0133930695
Wichmann et al. (2013),OHCA,y,O3,25.94,ppb,9,52.06,0,1.0249,0.9351,1.1243,NA,NA,16.54,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2823 to 2859,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.02459504686,0.04700572023,0.00740902958,0.01416003692
Wichmann et al. (2013),OHCA,y,O3,25.94,ppb,9,52.06,1,1.0303,0.9395,1.1297,NA,NA,16.54,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2823 to 2859,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.02985002197,0.04703050278,0.008992042057,0.01416750244
Wichmann et al. (2013),OHCA,y,O3,25.94,ppb,9,52.06,2,1.0054,0.9211,1.0962,NA,NA,16.54,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2823 to 2859,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.005385472276,0.04439702159,0.001622323537,0.01337419067
Wichmann et al. (2013),OHCA,y,O3,25.94,ppb,9,52.06,3,1.0054,0.9211,1.0951,NA,NA,16.54,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2823 to 2859,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.005385472276,0.04414090671,0.001622323537,0.01329703844
Wichmann et al. (2013),OHCA,y,O3,25.94,ppb,9,52.06,4,1,0.9178,1.0897,NA,NA,16.54,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2823 to 2859,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0,0.04379546072,0,0.01319297604
Wichmann et al. (2013),OHCA,y,O3,25.94,ppb,9,52.06,5,0.9805,0.8995,1.067,NA,NA,16.54,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2823 to 2859,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.01969263335,0.04356306069,-0.005932223013,0.01312296769
Wichmann et al. (2013),OHCA,y,O3,25.94,ppb,9,52.06,6,0.9697,0.8897,1.0562,NA,NA,16.54,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2823 to 2859,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.03076853367,0.04376237577,-0.009268735182,0.01318300951
Wichmann et al. (2013),OHCA,y,O3,25.94,ppb,9,52.06,7,0.9784,0.8984,1.0659,NA,NA,16.54,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2823 to 2859,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.02183669461,0.04361208884,-0.006578101568,0.01313773697
Wichmann et al. (2013),OHCA,y,PM10,15.73,μg/m3,NA,15.73,0,1.0033,0.9712,1.0363,NA,NA,8.95,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2894 to 2921,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.003294566949,0.01655090201,0.00368108039,0.01849262795
Wichmann et al. (2013),OHCA,y,PM10,15.73,μg/m3,NA,15.73,1,0.9986,0.9674,1.0335,NA,NA,8.95,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2894 to 2921,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.001400980916,0.0168607956,-0.001565341805,0.01883887776
Wichmann et al. (2013),OHCA,y,PM10,15.73,μg/m3,NA,15.73,2,0.9753,0.9377,1.0144,NA,NA,8.95,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2894 to 2921,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.025010163,0.0200567641,-0.02794431621,0.02240979229
Wichmann et al. (2013),OHCA,y,PM10,15.73,μg/m3,NA,15.73,3,0.9874,0.9544,1.0214,NA,NA,8.95,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2894 to 2921,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.01268005316,0.0173078172,-0.01416765716,0.01933834324
Wichmann et al. (2013),OHCA,y,PM10,15.73,μg/m3,NA,15.73,4,0.9991,0.9651,1.0344,NA,NA,8.95,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2894 to 2921,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.0009004052432,0.01769007769,-0.001006039378,0.01976544993
Wichmann et al. (2013),OHCA,y,PM10,15.73,μg/m3,NA,15.73,5,0.9898,0.9544,1.0274,NA,NA,8.95,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2894 to 2921,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.01025237646,0.01880197634,-0.01145516923,0.02100779479
Wichmann et al. (2013),OHCA,y,PM10,15.73,μg/m3,NA,15.73,6,0.9972,0.9563,1.0405,NA,NA,8.95,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2894 to 2921,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.002803927333,0.0215267792,-0.003132879701,0.02405226727
Wichmann et al. (2013),OHCA,y,PM10,15.73,μg/m3,NA,15.73,7,0.9702,0.9284,1.0149,NA,NA,8.95,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2894 to 2921,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.03025304317,0.02272517603,-0.03380228287,0.02539125814
Wichmann et al. (2013),OHCA,y,PM2.5,10.31,μg/m3,NA,10.31,0,1.0056,0.9704,1.0424,NA,NA,5.9,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2671 to 2693,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,0.005584378294,0.01825833372,0.009465047956,0.03094632834
Wichmann et al. (2013),OHCA,y,PM2.5,10.31,μg/m3,NA,10.31,1,0.98,0.9416,1.0192,NA,NA,5.9,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2671 to 2693,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.02020270732,0.02020222675,-0.03424187681,0.03424106229
Wichmann et al. (2013),OHCA,y,PM2.5,10.31,μg/m3,NA,10.31,2,0.9856,0.948,1.0256,NA,NA,5.9,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2671 to 2693,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.0145046862,0.02007106732,-0.0245842139,0.03401875818
Wichmann et al. (2013),OHCA,y,PM2.5,10.31,μg/m3,NA,10.31,3,0.9728,0.932,1.0144,NA,NA,5.9,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2671 to 2693,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.02757676777,0.02161218597,-0.04674028436,0.03663082368
Wichmann et al. (2013),OHCA,y,PM2.5,10.31,μg/m3,NA,10.31,4,0.9712,0.932,1.0136,NA,NA,5.9,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2671 to 2693,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.02922285868,0.02141092202,-0.04953026894,0.03628969834
Wichmann et al. (2013),OHCA,y,PM2.5,10.31,μg/m3,NA,10.31,5,0.9968,0.96,1.036,NA,NA,5.9,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2671 to 2693,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.003205130949,0.01943600468,-0.005432425337,0.03294238082
Wichmann et al. (2013),OHCA,y,PM2.5,10.31,μg/m3,NA,10.31,6,0.98,0.9416,1.02,NA,NA,5.9,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2671 to 2693,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.02020270732,0.02040238529,-0.03424187681,0.03458031405
Wichmann et al. (2013),OHCA,y,PM2.5,10.31,μg/m3,NA,10.31,7,0.9528,0.912,0.9944,NA,NA,5.9,Denmark,Europe,Copenhagen MECU,11 (2000-2010),2671 to 2693,0.604,EAC,OR,Conditional logistic regression,General,Low,WebPlotDigitizer,-0.04835026094,0.02206621177,-0.08194959482,0.03740035893
Wu et al. (2020),Arrhythmia,n,PM2.5,37.2,μg/m3,NA,37.2,1,0.9545,0.8495,1.0726,NA,NA,10,Taiwan,Asia,Chi Mei Medical Center,11 (2006-2016),1871,0.615,EHA,OR,Conditional logistic regression,General,High,,-0.04656763582,0.05948799628,-0.04656763582,0.05948799628
Wu et al. (2020),Cardiovascular,y,PM2.5,37.2,μg/m3,NA,37.2,0,1.0108,1.0017,1.02,NA,NA,10,Taiwan,Asia,Chi Mei Medical Center,11 (2006-2016),26749,0.615,EHA,OR,Conditional logistic regression,General,High,,0.01074209653,0.004618385373,0.01074209653,0.004618385373
Wu et al. (2020),Cardiovascular,y,PM2.5,37.2,μg/m3,NA,37.2,1,1.0118,1.0027,1.0209,NA,NA,10,Taiwan,Asia,Chi Mei Medical Center,11 (2006-2016),26749,0.615,EHA,OR,Conditional logistic regression,General,High,,0.01173092288,0.004588834093,0.01173092288,0.004588834093
Wu et al. (2020),Cardiovascular,y,PM2.5,37.2,μg/m3,NA,37.2,12,1.0135,1.0038,1.0233,NA,NA,10,Taiwan,Asia,Chi Mei Medical Center,11 (2006-2016),26749,0.615,EHA,OR,Conditional logistic regression,General,High,,0.01340968691,0.004908137978,0.01340968691,0.004908137978
Wu et al. (2020),Cardiovascular,y,PM2.5,37.2,μg/m3,NA,37.2,2,1.012,1.003,1.0211,NA,NA,10,Taiwan,Asia,Chi Mei Medical Center,11 (2006-2016),26749,0.615,EHA,OR,Conditional logistic regression,General,High,,0.01192857087,0.00456249199,0.01192857087,0.00456249199
Wu et al. (2020),Cardiovascular,y,PM2.5,37.2,μg/m3,NA,37.2,24,1.0138,1.0031,1.0246,NA,NA,10,Taiwan,Asia,Chi Mei Medical Center,11 (2006-2016),26749,0.615,EHA,OR,Conditional logistic regression,General,High,,0.01370564706,0.005409971331,0.01370564706,0.005409971331
Wu et al. (2020),Cardiovascular,y,PM2.5,37.2,μg/m3,NA,37.2,3,1.0122,1.0032,1.0213,NA,NA,10,Taiwan,Asia,Chi Mei Medical Center,11 (2006-2016),26749,0.615,EHA,OR,Conditional logistic regression,General,High,,0.0121261798,0.004561590486,0.0121261798,0.004561590486
Wu et al. (2020),Cardiovascular,y,PM2.5,37.2,μg/m3,NA,37.2,6,1.0115,1.0022,1.021,NA,NA,10,Taiwan,Asia,Chi Mei Medical Center,11 (2006-2016),26749,0.615,EHA,OR,Conditional logistic regression,General,High,,0.01143437763,0.004741060112,0.01143437763,0.004741060112
Wu et al. (2020),Cerebrovascular,n,PM2.5,37.2,μg/m3,NA,37.2,1,1.0307,1.0104,1.0514,NA,NA,10,Taiwan,Asia,Chi Mei Medical Center,11 (2006-2016),12345,0.615,EHA,OR,Conditional logistic regression,General,High,,0.03023818306,0.01014701973,0.03023818306,0.01014701973
Wu et al. (2020),Heart failure,n,PM2.5,37.2,μg/m3,NA,37.2,1,1.0426,0.9544,1.139,NA,NA,10,Taiwan,Asia,Chi Mei Medical Center,11 (2006-2016),1760,0.615,EHA,OR,Conditional logistic regression,General,High,,0.04171759335,0.0451079318,0.04171759335,0.0451079318
Wu et al. (2020),Ischemic heart disease,n,PM2.5,37.2,μg/m3,NA,37.2,1,1.02345476,0.972817454,1.076727851,NA,NA,10,Taiwan,Asia,Chi Mei Medical Center,11 (2006-2016),4881,0.615,EHA,OR,Conditional logistic regression,General,High,,0.02318392387,0.02588915827,0.02318392387,0.02588915827
Wu et al. (2020),Peripheral vascular disease,n,PM2.5,37.2,μg/m3,NA,37.2,1,1.083,0.9267,1.2656,NA,NA,10,Taiwan,Asia,Chi Mei Medical Center,11 (2006-2016),899,0.615,EHA,OR,Conditional logistic regression,General,High,,0.07973496802,0.07950808888,0.07973496802,0.07950808888
Xue et al. (2022),Pulmonary embolism,y,Cold,14,°C,NA,14,0,1.0116,1.0023,1.0211,-16.1,34.1,50.2,China,Asia,CCA Database,6 (2015-2020),17903,0.4904,EHA,OR,Conditional logistic regression,General,High,WebPlotDigitizer,0.01153323581,0.004740591462,0.001148728667,0.0004721704643
Xue et al. (2022),Pulmonary embolism,y,Cold,14,°C,NA,14,6,1.0107,1.0025,1.0189,-16.1,34.1,50.2,China,Asia,CCA Database,6 (2015-2020),17903,0.4904,EHA,OR,Conditional logistic regression,General,High,WebPlotDigitizer,0.0106431601,0.004139472908,0.001060075707,0.0004122980984
Xue et al. (2022),Pulmonary embolism,y,Cold,14,°C,NA,14,12,1.0097,1.0027,1.0167,-16.1,34.1,50.2,China,Asia,CCA Database,6 (2015-2020),17903,0.4904,EHA,OR,Conditional logistic regression,General,High,WebPlotDigitizer,0.009653257028,0.003537175192,0.0009614797837,0.000352308286
